Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
707,0.089367,1842,59016,9783
708,0.089273,1842,58980,9958
709,0.088714,1840,59008,9934
710,0.091577,1844,59000,9982
711,0.088307,1844,59060,9770
712,0.086991,1842,59044,9834
713,0.089163,1841,58988,9894
714,0.086861,1845,59036,9796
715,0.090471,1844,59092,9884
716,0.089065,1843,59092,10358
717,0.088872,1843,59096,10372
718,0.088965,1844,59080,10083
719,0.089254,1846,59140,10054
720,0.088409,1846,59140,10170
721,0.088850,1845,59112,10067
722,0.089909,1843,59064,9901
723,0.089744,1842,59044,10306
724,0.090135,1843,59028,9960
725,0.087405,1843,59048,9797
726,0.087975,1841,59040,9955
727,0.090606,1844,59032,9981
728,0.090673,1843,59080,10101
729,0.087990,1845,59072,9744
730,0.088448,1843,59076,9949
731,0.089276,1842,59044,9882
732,0.089058,1842,59020,9836
733,0.089096,1845,59072,9753
734,0.088955,1843,59076,9819
735,0.089673,1842,59048,9762
736,0.091365,1842,58988,9893
737,0.091043,1841,59012,10125
738,0.089857,1843,59028,9938
739,0.089061,1845,59056,9710
740,0.088257,1844,59076,9726
741,0.089308,1843,59076,9839
742,0.086951,1841,59052,9815
743,0.088881,1841,58984,9735
744,0.088933,1839,58944,9756
745,0.090032,1840,58948,9511
746,0.087992,1841,58952,9765
747,0.089515,1843,59020,9647
748,0.088766,1843,59068,9742
749,0.087645,1844,59052,10019
750,0.088340,1845,59080,9810
751,0.089119,1842,59064,9810
752,0.088284,1843,59032,10093
753,0.088214,1844,59068,9828
754,0.087777,1844,59048,9793
755,0.091142,1845,59116,10211
756,0.089135,1845,59120,10149
757,0.089081,1844,59116,10293
758,0.089584,1845,59084,10174
759,0.089174,1845,59092,10212
760,0.087379,1842,59052,10137
761,0.089600,1844,59064,10020
762,0.090322,1845,59120,10049
763,0.088378,1844,59104,10103
764,0.089680,1845,59068,10189
765,0.089403,1844,59052,9970
766,0.090991,1844,59040,10169
767,0.088514,1844,59064,9866
768,0.088998,1844,59076,9644
769,0.089078,1843,59088,9756
770,0.088857,1844,59064,10019
771,0.087410,1843,59064,10020
772,0.092043,1842,59016,9867
773,0.088760,1842,59008,9868
774,0.088293,1844,59032,9711
775,0.088909,1845,59068,10106
776,0.089414,1842,59064,10075
777,0.088635,1841,58996,9891
778,0.088531,1844,59008,9970
779,0.089393,1843,59056,9914
780,0.089005,1842,59024,9838
781,0.090109,1844,59064,9716
782,0.089462,1844,59060,10075
783,0.087563,1843,59108,9701
784,0.089668,1843,59060,9685
785,0.088587,1842,59064,9770
786,0.088732,1841,59040,9868
787,0.089255,1842,58988,9886
788,0.087934,1842,59012,10061
789,0.089413,1842,59028,9945
790,0.088171,1841,59008,9874
791,0.089174,1841,58992,9751
792,0.089174,1840,58988,9783
793,0.088291,1840,58916,9980
794,0.087993,1840,58964,9963
795,0.088287,1840,58976,9588
796,0.088192,1843,58992,9694
797,0.088565,1842,59024,9760
798,0.086368,1841,59020,9780
799,0.090449,1839,58964,9812
800,0.089317,1843,58996,9705
801,0.089324,1842,59016,9693
802,0.091108,1842,59012,9891
803,0.089933,1845,59072,9881
804,0.089174,1842,59056,10187
805,0.089001,1842,59028,10036
806,0.088206,1842,59036,10019
807,0.086534,1844,59064,9957
808,0.088993,1844,59084,10052
809,0.088922,1847,59104,9975
810,0.089323,1846,59172,10040
811,0.089203,1847,59168,10022
812,0.088864,1844,59132,9997
813,0.088774,1843,59084,9896
814,0.089194,1844,59048,9995
815,0.091291,1842,59040,9972
816,0.088487,1842,59016,9901
817,0.089300,1843,59080,9907
818,0.089658,1842,59076,10026
819,0.088245,1842,59032,10023
820,0.086335,1844,59044,10014
821,0.090841,1844,59092,9789
822,0.088657,1843,59036,10043
823,0.088819,1843,59028,10119
824,0.089472,1845,59084,10011
825,0.088871,1846,59124,9813
826,0.089777,1846,59156,10087
827,0.089577,1844,59124,9937
828,0.092019,1846,59112,9815
829,0.088743,1848,59172,10046
830,0.090672,1846,59172,9981
831,0.088634,1844,59112,9674
832,0.089191,1844,59064,9815
833,0.088604,1846,59104,9970
834,0.090164,1843,59068,10272
835,0.086330,1842,59048,10127
836,0.090585,1845,59060,9955
837,0.088582,1845,59092,9951
838,0.089171,1842,59100,9979
839,0.092166,1843,59052,9898
840,0.088998,1841,59016,9893
841,0.088154,1843,59016,10116
